,Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType
14679,545010,Berneice,Pebsworth,Berneice Pebsworth,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,Bachelor,Suburban,67871.0,Married,Star,8/30/2021,,7370.62,Standard
14680,394321,Alise,Albertini,Alise Albertini,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,College,Suburban,0.0,Divorced,Star,9/7/2017,,7371.59,Standard
14681,732880,Flor,Flores,Flor Flores,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Rural,44938.0,Married,Star,8/14/2018,5/2/2019,7373.23,Standard
14682,686783,Karmen,Amirian,Karmen Amirian,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Rural,0.0,Married,Star,7/8/2019,,7377.23,Standard
14683,777108,Shery,Bugh,Shery Bugh,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,College,Rural,0.0,Single,Star,10/12/2019,,7378.51,Standard
14684,129328,Sherill,Henschke,Sherill Henschke,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,female,Bachelor,Suburban,61584.0,Married,Star,2/19/2018,10/19/2018,7379.46,Standard
14685,106038,Kathline,Mendosa,Kathline Mendosa,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,21841.0,Married,Star,9/1/2019,,7380.09,Standard
14686,355707,Adam,Isla,Adam Isla,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Rural,21841.0,Married,Star,12/14/2020,,7380.09,Standard
14687,580493,Shenita,Talhelm,Shenita Talhelm,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Rural,53957.0,Married,Star,9/21/2020,,7380.57,Standard
14688,630920,Kathlene,Hyatt,Kathlene Hyatt,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Suburban,65706.0,Married,Star,2/12/2021,,7380.98,2021 Promotion
14689,439013,Mahalia,Stalnaker,Mahalia Stalnaker,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,54878.0,Married,Star,2/24/2021,,7381.91,2021 Promotion
14690,501109,Patrice,Hershenson,Patrice Hershenson,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Suburban,54289.0,Married,Star,4/5/2019,,7385.36,Standard
14691,517295,Manda,Todor,Manda Todor,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Urban,28812.0,Married,Star,12/11/2017,,7388.18,Standard
14692,212579,Darius,Wiederwax,Darius Wiederwax,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Suburban,0.0,Married,Star,10/6/2021,,7388.73,Standard
14693,711823,Amira,Batkin,Amira Batkin,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,27383.0,Married,Star,12/25/2018,,7398.87,Standard
14694,759093,Cristi,Sensabaugh,Cristi Sensabaugh,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Rural,27383.0,Married,Star,7/8/2016,,7398.87,Standard
14695,438641,Carissa,Nakamura,Carissa Nakamura,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,High School or Below,Rural,19064.0,Married,Star,2/24/2019,,7403.45,Standard
14696,743953,Lizzie,Kobel,Lizzie Kobel,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Doctor,Urban,22044.0,Divorced,Star,5/11/2016,8/4/2016,7405.42,Standard
14697,687820,Maureen,Grajek,Maureen Grajek,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,College,Rural,0.0,Single,Star,12/15/2015,,7411.81,Standard
14698,320996,Connie,Schuetze,Connie Schuetze,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,52497.0,Divorced,Star,12/25/2020,,7412.03,Standard
14699,806196,Kimber,Reth,Kimber Reth,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Suburban,0.0,Single,Star,4/6/2021,,7413.39,2021 Promotion
14700,188655,Consuelo,Jurek,Consuelo Jurek,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Rural,52130.0,Married,Star,4/12/2020,,7413.42,Standard
14701,547342,Macy,Putt,Macy Putt,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,67454.0,Married,Star,2/24/2021,,7417.41,2021 Promotion
14702,819498,Seth,Pastiva,Seth Pastiva,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Rural,67454.0,Married,Star,8/1/2021,,7417.41,Standard
14703,568769,Niesha,Becker,Niesha Becker,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Urban,47406.0,Married,Star,9/15/2019,,7421.59,Standard
14704,873579,Micheal,Brasby,Micheal Brasby,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Urban,36639.0,Divorced,Star,6/5/2017,,7423.9,Standard
14705,660047,Vicenta,Elzie,Vicenta Elzie,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,College,Rural,0.0,Single,Star,7/21/2020,,7423.93,Standard
14706,243741,Denese,Kinser,Denese Kinser,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,84302.0,Married,Star,4/2/2016,,7425.85,Standard
14707,492367,Ned,Radcliffe,Ned Radcliffe,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,58042.0,Married,Star,10/18/2020,,7425.87,Standard
14708,315482,Karie,Soapes,Karie Soapes,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,High School or Below,Suburban,19634.0,Married,Star,5/5/2017,,7426.46,Standard
14709,121183,Jacinta,Spurr,Jacinta Spurr,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,28848.0,Single,Star,5/29/2017,,7427.5,Standard
14710,409512,Lauralee,Dennison,Lauralee Dennison,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Urban,78294.0,Married,Star,5/24/2016,,7427.85,Standard
14711,464606,Hyon,Ranck,Hyon Ranck,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,College,Suburban,0.0,Married,Star,11/23/2017,,7429.08,Standard
14712,619916,Elizabeth,Crapo,Elizabeth Crapo,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,College,Urban,0.0,Single,Star,8/21/2019,,7432.2,Standard
14713,435777,Lizabeth,Boots,Lizabeth Boots,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,male,College,Urban,0.0,Single,Star,12/2/2021,,7432.3,Standard
14714,862159,Elma,Taormina,Elma Taormina,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Urban,58839.0,Single,Star,1/15/2017,,7432.86,Standard
14715,646519,Dorie,Gebrayel,Dorie Gebrayel,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,49057.0,Single,Star,12/12/2016,,7434.27,Standard
14716,445024,Talitha,Hoomana,Talitha Hoomana,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,88360.0,Divorced,Star,4/9/2021,,7437.51,2021 Promotion
14717,846864,Chan,Guerrero,Chan Guerrero,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,86863.0,Married,Star,1/17/2018,,7437.69,Standard
14718,627244,Erinn,Kines,Erinn Kines,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Urban,34137.0,Married,Star,6/9/2018,2/9/2019,7440.92,Standard
14719,409984,Leontine,Mckinzy,Leontine Mckinzy,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,male,College,Suburban,0.0,Single,Star,4/14/2021,12/14/2021,7452.23,2021 Promotion
14720,765428,Elicia,Lang,Elicia Lang,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,College,Urban,0.0,Single,Star,1/30/2016,,7452.23,Standard
14721,229842,Claudia,Murzycki,Claudia Murzycki,Canada,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,female,High School or Below,Rural,12195.0,Divorced,Star,10/29/2016,,7453.0,Standard
14722,106637,Elise,Pitney,Elise Pitney,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,74089.0,Married,Star,4/25/2017,,7455.36,Standard
14723,349278,Ila,Peretz,Ila Peretz,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Suburban,74089.0,Married,Star,10/26/2020,,7455.36,Standard
14724,991084,Mickey,Buzek,Mickey Buzek,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Rural,0.0,Single,Star,1/30/2018,,7457.47,Standard
14725,234836,Jena,Bania,Jena Bania,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Rural,70263.0,Married,Star,4/1/2020,12/1/2020,7462.93,Standard
14726,277788,Maryanne,Shymske,Maryanne Shymske,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Suburban,70263.0,Married,Star,1/27/2016,,7462.93,Standard
14727,330741,Gillian,Beaufait,Gillian Beaufait,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,70263.0,Married,Star,3/14/2017,,7462.93,Standard
14728,341725,Eldridge,Maceachern,Eldridge Maceachern,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,Bachelor,Rural,70263.0,Married,Star,4/19/2019,,7462.93,Standard
14729,390343,Anne,Howse,Anne Howse,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,70263.0,Married,Star,4/16/2019,,7462.93,Standard
14730,673192,Carissa,Porten,Carissa Porten,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,70263.0,Married,Star,3/26/2017,,7462.93,Standard
14731,954973,Mitchel,Kubu,Mitchel Kubu,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Rural,70263.0,Married,Star,11/19/2019,,7462.93,Standard
14732,381901,Cathy,Zane,Cathy Zane,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Rural,24599.0,Married,Star,1/9/2016,,7463.14,Standard
14733,866606,Tiffaney,Hoadley,Tiffaney Hoadley,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Urban,24599.0,Married,Star,2/15/2017,,7463.14,Standard
14734,835508,Mercy,Ocker,Mercy Ocker,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,College,Suburban,0.0,Married,Star,12/22/2019,,7469.15,Standard
14735,723476,Waltraud,Coward,Waltraud Coward,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Urban,48088.0,Married,Star,1/25/2018,,7469.56,Standard
14736,274431,Darrell,Chaddlesone,Darrell Chaddlesone,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Doctor,Rural,29633.0,Married,Star,3/25/2021,,7475.78,2021 Promotion
14737,897293,Cherise,Rood,Cherise Rood,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Urban,48552.0,Married,Star,2/20/2016,,7477.18,Standard
14738,472787,Ok,Staller,Ok Staller,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,23530.0,Divorced,Star,9/3/2015,,7478.31,Standard
14739,127496,Latrisha,Jaecks,Latrisha Jaecks,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,Bachelor,Suburban,25666.0,Married,Star,11/20/2021,,7482.64,Standard
14740,317260,Bret,Schulke,Bret Schulke,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Suburban,0.0,Married,Star,7/26/2020,,7482.85,Standard
14741,249639,Kayce,Pettry,Kayce Pettry,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Suburban,51692.0,Married,Star,11/12/2021,,7484.38,Standard
14742,483631,Anne,Kreisher,Anne Kreisher,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Urban,97899.0,Divorced,Star,1/24/2016,4/4/2021,7486.07,Standard
14743,355099,Nanci,Wishard,Nanci Wishard,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Rural,39602.0,Divorced,Star,11/11/2021,,7488.79,Standard
14744,445073,Dina,Touma,Dina Touma,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,Bachelor,Rural,39602.0,Divorced,Star,2/17/2016,,7488.79,Standard
14745,216719,Sam,Batzer,Sam Batzer,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,male,Bachelor,Suburban,39815.0,Divorced,Star,9/26/2019,,7492.06,Standard
14746,488009,Marvin,Suero,Marvin Suero,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Rural,61091.0,Single,Star,11/15/2020,,7496.01,Standard
14747,992538,Mahalia,Duttweiler,Mahalia Duttweiler,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,31134.0,Married,Star,10/23/2017,,7498.29,Standard
14748,467382,Kami,Lourdes,Kami Lourdes,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Rural,0.0,Married,Star,9/14/2019,,7498.82,Standard
14749,425411,Buford,Fuhrman,Buford Fuhrman,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Rural,97849.0,Married,Star,10/30/2017,,7504.69,Standard
14750,536124,Eveline,Polimeni,Eveline Polimeni,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Suburban,44485.0,Married,Star,9/27/2020,,7505.77,Standard
14751,420627,Elenore,Glazebrook,Elenore Glazebrook,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Rural,0.0,Married,Star,4/21/2020,,7506.96,Standard
14752,102311,Marcus,Snaer,Marcus Snaer,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Urban,60920.0,Single,Star,10/29/2019,,7507.46,Standard
14753,405500,Gladis,Fairbanks,Gladis Fairbanks,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Rural,60920.0,Single,Star,11/3/2017,,7507.46,2021 Promotion
14754,668213,Violet,Fuerman,Violet Fuerman,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,60920.0,Single,Star,12/24/2020,,7507.46,Standard
14755,835975,Delorse,Kawachi,Delorse Kawachi,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Single,Star,4/26/2019,12/26/2019,7511.66,Standard
14756,294728,Zola,Daigh,Zola Daigh,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,College,Rural,0.0,Single,Star,1/22/2019,,7516.79,Standard
14757,373118,Quinn,Shamonsky,Quinn Shamonsky,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,College,Rural,0.0,Single,Star,6/29/2018,2/29/2019,7516.79,Standard
14758,744441,Rosie,Shillito,Rosie Shillito,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,31477.0,Married,Star,9/25/2018,5/25/2019,7516.83,Standard
14759,831035,Phoebe,Walund,Phoebe Walund,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,female,College,Suburban,0.0,Single,Star,12/6/2017,,7517.08,Standard
14760,887892,Louvenia,Fernette,Louvenia Fernette,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,37695.0,Single,Star,10/18/2015,,7517.38,Standard
14761,918048,Ursula,Shilleh,Ursula Shilleh,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Urban,0.0,Married,Star,4/16/2019,,7521.19,Standard
14762,468945,Marylyn,Cacioppo,Marylyn Cacioppo,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Star,5/31/2016,,7528.09,Standard
14763,692685,Dierdre,Maglori,Dierdre Maglori,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Urban,41458.0,Single,Star,12/4/2018,,7532.26,Standard
14764,938093,Irish,Merriwether,Irish Merriwether,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,41458.0,Single,Star,4/8/2021,,7532.26,2021 Promotion
14765,566737,Augustus,Fathree,Augustus Fathree,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Suburban,37496.0,Single,Star,8/30/2019,,7535.43,Standard
14766,733889,Lilliam,Lieu,Lilliam Lieu,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Rural,69674.0,Married,Star,4/1/2018,,7536.07,Standard
14767,679414,Orval,Vantassel,Orval Vantassel,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Rural,0.0,Single,Star,5/29/2021,,7539.6,Standard
14768,431533,Santos,Balis,Santos Balis,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,29697.0,Married,Star,4/4/2018,,7540.58,Standard
14769,590485,Markus,Ayele,Markus Ayele,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Rural,0.0,Married,Star,10/24/2015,,7547.76,Standard
14770,816983,Kayla,Wendland,Kayla Wendland,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,College,Suburban,0.0,Married,Star,2/7/2019,,7550.42,Standard
14771,379752,Phung,Mcdearmont,Phung Mcdearmont,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Rural,69959.0,Divorced,Star,6/13/2018,,7553.23,Standard
14772,723298,Yanira,Larock,Yanira Larock,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Urban,69959.0,Divorced,Star,9/28/2016,,7553.23,Standard
14773,635907,Doyle,Memory,Doyle Memory,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Urban,38008.0,Divorced,Star,5/12/2021,,7553.94,Standard
14774,558469,Hyon,Stolle,Hyon Stolle,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,College,Rural,0.0,Single,Star,3/20/2019,11/20/2019,7555.83,Standard
14775,132045,Evelyn,Newcome,Evelyn Newcome,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,male,Bachelor,Urban,35257.0,Divorced,Star,8/19/2020,,7556.24,Standard
14776,393806,Malik,Kitzerow,Malik Kitzerow,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Suburban,0.0,Single,Star,5/27/2015,,7556.51,Standard
14777,473409,Owen,Moerman,Owen Moerman,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Rural,0.0,Single,Star,11/28/2018,,7556.51,Standard
14778,369361,Sommer,Mckeel,Sommer Mckeel,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,College,Urban,0.0,Single,Star,2/10/2017,,7559.21,Standard
14779,672430,Carly,Railey,Carly Railey,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Urban,48381.0,Married,Star,4/11/2019,,7564.61,Standard
14780,669890,Lorna,Rail,Lorna Rail,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Doctor,Rural,12876.0,Married,Star,11/27/2017,,7572.24,Standard
14781,579847,Joslyn,Tweddle,Joslyn Tweddle,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Rural,0.0,Single,Star,6/29/2017,,7573.35,Standard
14782,889525,Xavier,Tanzer,Xavier Tanzer,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Urban,0.0,Single,Star,10/22/2021,,7575.65,Standard
14783,103340,Dominga,Arrezola,Dominga Arrezola,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Single,Star,3/10/2020,,7577.07,Standard
14784,779291,Shala,Succop,Shala Succop,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,Bachelor,Rural,33906.0,Married,Star,4/7/2017,,7579.53,Standard
14785,225891,Cecila,Forberg,Cecila Forberg,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Urban,64801.0,Married,Star,11/3/2019,,7582.11,Standard
14786,360902,Despina,Deegan,Despina Deegan,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Suburban,64801.0,Married,Star,2/12/2020,,7582.11,Standard
14787,573475,Moises,Blockmon,Moises Blockmon,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Urban,64801.0,Married,Star,11/29/2021,,7582.11,Standard
14788,657777,Hershel,Rieb,Hershel Rieb,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,64801.0,Married,Star,7/17/2015,,7582.11,Standard
14789,528260,Edda,Mullally,Edda Mullally,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Suburban,0.0,Single,Star,6/4/2021,,7583.96,Standard
14790,544752,Carly,Nordman,Carly Nordman,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Suburban,0.0,Single,Star,12/23/2018,,7583.96,Standard
14791,619840,Jovita,Hosoi,Jovita Hosoi,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,87473.0,Divorced,Star,8/9/2016,,7584.36,Standard
14792,972787,Lia,Kakar,Lia Kakar,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Suburban,87473.0,Divorced,Star,12/28/2020,8/28/2021,7584.36,Standard
14793,756867,Inez,Grupp,Inez Grupp,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Rural,0.0,Married,Star,12/22/2019,,7587.34,Standard
14794,509044,Ora,Lamere,Ora Lamere,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Rural,0.0,Married,Star,11/22/2019,,7589.63,Standard
14795,930041,Suzan,Jugan,Suzan Jugan,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Doctor,Suburban,10375.0,Married,Star,8/15/2016,12/10/2019,7590.05,Standard
14796,674281,Alberta,Dampf,Alberta Dampf,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Urban,52348.0,Divorced,Star,6/30/2019,,7590.91,Standard
14797,358255,Sadie,Kounlavong,Sadie Kounlavong,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Suburban,52823.0,Married,Star,7/26/2015,,7590.96,Standard
14798,795908,Phebe,Brunette,Phebe Brunette,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Urban,99359.0,Married,Star,8/20/2021,,7591.83,Standard
14799,766969,Marylou,Sughroue,Marylou Sughroue,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Master,Rural,20538.0,Divorced,Star,8/3/2018,,7595.34,Standard
14800,975218,Kizzy,Dibenedict,Kizzy Dibenedict,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,56225.0,Divorced,Star,7/24/2021,,7596.14,Standard
14801,491242,Rosena,Daughdrill,Rosena Daughdrill,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Urban,49937.0,Married,Star,3/31/2021,,7597.91,2021 Promotion
14802,526374,Kristan,Chefalo,Kristan Chefalo,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Rural,49937.0,Married,Star,8/7/2019,,7597.91,Standard
14803,545883,Zane,Villnave,Zane Villnave,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Urban,52113.0,Divorced,Star,1/29/2016,,7599.9,Standard
14804,528055,Angelo,Zurek,Angelo Zurek,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,College,Rural,0.0,Single,Star,9/26/2019,,7600.03,Standard
14805,683126,Tierra,Marsolek,Tierra Marsolek,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,College,Urban,0.0,Single,Star,6/2/2016,,7600.03,Standard
14806,969924,Sheryll,Telford,Sheryll Telford,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Single,Star,8/8/2016,,7602.66,Standard
14807,296088,Shirlene,Floore,Shirlene Floore,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Suburban,55281.0,Married,Star,5/25/2020,,7605.64,Standard
14808,848736,Andria,Dehaemers,Andria Dehaemers,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Rural,47778.0,Married,Star,7/27/2018,,7606.71,Standard
14809,969860,Belinda,Ambert,Belinda Ambert,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0.0,Married,Star,12/5/2017,8/5/2018,7607.0,Standard
14810,281585,Marcel,Ockman,Marcel Ockman,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,31456.0,Single,Star,3/16/2019,,7607.98,Standard
14811,398074,Shantae,Adesso,Shantae Adesso,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Doctor,Rural,16233.0,Married,Star,7/18/2016,2/23/2019,7609.09,Standard
14812,991419,Francina,Rons,Francina Rons,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Urban,38086.0,Married,Star,9/20/2020,,7610.2,Standard
14813,217761,Terica,Shreves,Terica Shreves,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,female,Bachelor,Rural,98701.0,Married,Star,10/4/2018,1/12/2021,7610.84,Standard
14814,732488,Shaniqua,Taecker,Shaniqua Taecker,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,Doctor,Suburban,24982.0,Married,Star,12/28/2018,,7613.05,Standard
14815,799157,Lenard,Migliore,Lenard Migliore,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,Master,Rural,25944.0,Divorced,Star,9/27/2016,,7613.71,Standard
14816,648653,Rosann,Anglin,Rosann Anglin,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,Bachelor,Urban,27293.0,Married,Star,7/7/2020,,7614.14,Standard
14817,837733,Von,Vandinter,Von Vandinter,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,High School or Below,Rural,16707.0,Divorced,Star,6/24/2020,,7614.67,Standard
